phi,p,T_r,T_ad_real,T_ad_ideal,T_ad_m1,T_ad_m2,q0_p_real,q0_p_ideal,q0_p_m1,q0_p_m2,cp_p_real,cp_p_ideal,Dq0_p_Jkg,q0_p_dis_Jkg,Error_rel_pct
1.0,767536.875,300.0,3317.3963773707824,5141.663813022469,4955.946535623592,5153.299865996218,5.790193939343892,9.997543379916449,10.0296091954023,10.023863068465767,1981.6506902015067,2166.253358492713,4207349.440572557,4207112.265885181,0.0056371521007765385
1.0,893770.9375,300.0,3338.2886735951124,5141.663813022469,4955.946535623592,5153.299865996218,5.8348985843723025,9.997543379916449,10.0296091954023,10.023863068465767,1983.8580951707813,2166.253358492713,4162644.7955441466,4162410.274960354,0.005633932158795518
1.0,1020005.0,300.0,3356.515383883536,5141.663813022469,4955.946535623592,5153.299865996218,5.873954010176909,9.997543379916449,10.0296091954023,10.023863068465767,1985.7833187063713,2166.253358492713,4123589.3697395395,4123357.1659515444,0.005631108414893006
1.0,1146239.0625,300.0,3372.687805599893,5141.663813022469,4955.946535623592,5153.299865996218,5.908650315386712,9.997543379916449,10.0296091954023,10.023863068465767,1987.4910889959754,2166.253358492713,4088893.064529737,4088662.9174522134,0.00562859125664385
1.0,1272473.125,300.0,3387.227533638891,5141.663813022469,4955.946535623592,5153.299865996218,5.939878277688149,9.997543379916449,10.0296091954023,10.023863068465767,1989.0260484460796,2166.253358492713,4057665.1022282997,4057436.8050595345,0.005626318658970791
1.0,1398707.1875,300.0,3400.437810673237,5141.663813022468,4955.946535623592,5153.299865996218,5.968279257804542,9.997543379916449,10.0296091954023,10.023863068465767,1990.4203070716746,2166.253358492713,4029264.1221119068,4029037.506391233,0.005624245862421922
1.0,1524941.25,300.0,3412.544156800123,5141.663813022469,4955.946535623592,5153.299865996218,5.994330687520952,9.997543379916449,10.0296091954023,10.023863068465767,1991.6977446469239,2166.253358492713,4003212.692395497,4002987.618187771,0.005622339481324228
1.0,1651175.3125,300.0,3423.7189109395017,5141.663813022469,4955.946535623592,5153.299865996218,6.018397713650153,9.997543379916449,10.0296091954023,10.023863068465767,1992.8766090340878,2166.253358492713,3979145.6662662956,3978922.015442257,0.005620573932108223
1.0,1777409.375,300.0,3434.0967792275933,5141.663813022469,4955.946535623592,5153.299865996218,6.04076597232813,9.997543379916449,10.0296091954023,10.023863068465767,1993.9711628843959,2166.253358492713,3956777.4075883185,3956555.0790684773,0.005618929167327133
1.0,1903643.4375,300.0,3443.7850774931735,5141.663813022469,4955.946535623592,5153.299865996218,6.061663184443766,9.997543379916449,10.0296091954023,10.023863068465767,1994.992768218782,2166.253358492713,3935880.1954726824,3935659.101764545,0.005617389177440741
1.0,2029877.5,300.0,3452.870705550204,5141.663813022469,4955.946535623592,5153.299865996218,6.08127387224268,9.997543379916449,10.0296091954023,10.023863068465767,1995.9506250545976,2166.253358492713,3916269.507673769,3916049.5722899716,0.005615940970512965
1.0,2156111.5625,300.0,3461.4250309609465,5141.663813022469,4955.946535623592,5153.299865996218,6.099749672255462,9.997543379916449,10.0296091954023,10.023863068465767,1996.8522885625628,2166.253358492713,3897793.7076609866,3897574.8631546237,0.005614573853223351
1.0,2282345.625,300.0,3469.5073919745028,5141.663813022469,4955.946535623592,5153.299865996218,6.117216737246677,9.997543379916449,10.0296091954023,10.023863068465767,1997.7040401002093,2166.253358492713,3880326.642669772,3880108.8291124133,0.005613278917379927
1.0,2408579.6875,300.0,3477.167664609444,5141.663813022469,4955.946535623592,5153.299865996218,6.133781162506862,9.997543379916449,10.0296091954023,10.023863068465767,1998.511159077709,2166.253358492713,3863762.2174095865,3863545.381193769,0.005612048661802609
1.0,2534813.75,300.0,3484.448177881671,5141.663813022469,4955.946535623592,5153.299865996218,6.149533035997279,9.997543379916449,10.0296091954023,10.023863068465767,1999.2781256741869,2166.253358492713,3848010.34391917,3847794.4368031127,0.005610876706673595
1.0,2661047.8125,300.0,3491.385167878191,5141.663813022469,4955.946535623592,5153.299865996218,6.1645495161751915,9.997543379916449,10.0296091954023,10.023863068465767,2000.0087751194912,2166.253358492713,3832993.863741257,3832778.842077192,0.005609757586604467
1.0,2787281.875,300.0,3498.0098952710937,5141.663813022469,4955.946535623592,5153.299865996218,6.178897209672586,9.997543379916449,10.0296091954023,10.023863068465767,2000.7064156064573,2166.253358492713,3818646.1702438626,3818431.994348948,0.005608686570219286
1.0,2913515.9375,300.0,3504.349521367833,5141.663813022469,4955.946535623592,5153.299865996218,6.192633995397933,9.997543379916449,10.0296091954023,10.023863068465767,2001.3739215647338,2166.253358492713,3804909.384518516,3804696.018153997,0.005607659551283798
1.0,3039750.0,300.0,3510.427793172188,5141.663813022469,4955.946535623592,5153.299865996218,6.205810514155152,9.997543379916449,10.0296091954023,10.023863068465767,2002.013805649733,2166.253358492713,3791732.865761297,3791520.2757013803,0.005606672923510539
